client_number;account_number
3712482;371248219001
3367841;336784119001
3718787;371878710001
3718496;371849619001
3718884;371888410001
3718981;371898110001
3719078;371907810001
3719175;371917510001
3719272;371927210001
1236848;123684810001
3719369;371936910001
1383997;138399719004
1284669;128466919001
3719466;371946610001
3719563;371956310001
3719660;371966010001
3719757;371975710001
3719854;371985410001
3719951;371995110001
3720048;372004810001
3720145;372014510001
3720242;372024210001
3720242;372024215001
3720339;372033910001
3720436;372043610001
3720533;372053310001
3720630;372063010001
834007;83400710001
3720727;372072710001
3720824;372082410001
3720921;372092110001
3721018;372101810001
3721115;372111510001
2006543;200654310001
3721212;372121210001
3721309;372130910001
3721406;372140610001
3721503;372150310001
3721115;372111511001
3721697;372169710001
3721794;372179411001
151030;15103019001
3720048;372004819001
3719078;371907819001
3721891;372189110001
209812;20981210001
3721988;372198810001
3722085;372208510001
3722182;372218210001
3722279;372227910001
3722376;372237611001
3722473;372247310001
3722570;372257010001
3722667;372266710001
3722764;372276410001
3722861;372286110001
3722958;372295810001
3723055;372305510001
3723152;372315210001
3723249;372324910001
3723346;372334610001
3723443;372344310001
3723540;372354010001
3723637;372363710001
3723734;372373410001
3723831;372383110001
3723928;372392810001
3723928;372392815001
3724025;372402510001
3724122;372412210001
3724219;372421910001
3724316;372431610001
3724413;372441310001
3724510;372451010001
3724607;372460710001
3724704;372470410001
3724898;372489810001
3724995;372499510001
3712579;371257919001
3722958;372295819001
3725092;372509210001
18043;1804319004
3645746;364574619002
3725189;372518910001
3504320;350432019001
3725286;372528610001
3725383;372538310001
3725480;372548010001
3725577;372557711001
3725674;372567410001
3725868;372586810001
3725965;372596510001
181682;18168210002
1013457;101345710001
3726062;372606210001
579382;57938210001
3726159;372615910001
3726256;372625610001
3726353;372635310001
943132;94313210001
1603120;160312010001
3726450;372645010001
3726547;372654710001
3726644;372664410001
3726741;372674110001
3726838;372683810001
3726935;372693510001
3727032;372703210001
3727129;372712910001
681038;68103810001
3727226;372722610001
3727323;372732310001
3727323;372732311001
3727420;372742010001
3727420;372742011001
3727517;372751710001
3727614;372761410001
3724122;372412219001
2911262;291126219001
2147096;214709619001
3727711;372771110001
3725577;372557710001
3727808;372780810001
3727905;372790510001
3728002;372800210001
3728196;372819610001
3728293;372829310001
3728390;372839010001
2155535;215553510001
3728487;372848710001
3728584;372858410001
3728681;372868110001
3728778;372877810001
3728875;372887510001
3728972;372897210001
3729069;372906910001
3729166;372916610001
3729263;372926310001
3729360;372936010001
3729457;372945710001
3729748;372974810001
3729845;372984510001
3729942;372994210001
3730039;373003910001
3730136;373013610001
3730233;373023310001
3730330;373033010001
3730427;373042710001
3730524;373052410001
3730621;373062110001
3730718;373071810001
3730815;373081510001
3730912;373091210001
3731009;373100910001
3731106;373110610001
3731203;373120310001
3731397;373139710001
3731494;373149410001
3731591;373159110001
2820664;282066410002
3731688;373168810001
3731785;373178510001
3731882;373188210001
3731979;373197910001
3731979;373197911001
3732076;373207610001
3732173;373217310001
3732270;373227010001
3732367;373236710001
3732464;373246410001
3732561;373256110001
3732658;373265810001
3732755;373275515001
3732755;373275510001
3732755;373275511001
3732852;373285210001
3732949;373294910001
3733046;373304610001
3733143;373314310001
3733240;373324010001
3733337;373333710001
3733434;373343410001
3733531;373353110001
1357904;135790410001
3733628;373362810001
3733725;373372511001
3733822;373382210001
3733919;373391910001
3734016;373401610001
3734113;373411310001
3734210;373421010001
3734307;373430710001
1782182;178218210001
3734404;373440410001
3734598;373459810001
398768;39876810001
703930;70393010001
3730524;373052419001
2165235;216523519001
2677298;267729819002
234450;23445019001
3731106;373110619001
3155702;315570219001
3252702;325270219001
403036;40303619002
3730621;373062119001
3724122;372412219002
2862374;286237419001
3734792;373479210001
3734889;373488910001
3734986;373498610001
3735083;373508310001
2030502;203050210001
3654767;365476715001
3735180;373518010001
3735277;373527711001
3735374;373537410001
3735471;373547110001
3735568;373556810001
3735665;373566510001
3735762;373576210001
3735859;373585910001
3735956;373595610001
3736053;373605310001
3733725;373372510001
3736150;373615010001
433494;43349410001
3377929;337792910002
3736247;373624710001
3736344;373634410001
3736441;373644110001
3736538;373653810001
3736635;373663510001
3736732;373673210001
3736829;373682910001
3736926;373692610001
3737023;373702310001
3737120;373712010001
3737217;373721710001
3737314;373731410001
3737411;373741110001
1325506;132550610001
3737508;373750810001
3737605;373760510001
3737702;373770210001
3737896;373789610001
1784510;178451010001
3737993;373799310001
754952;75495210001
3738090;373809010001
3738187;373818710001
3738284;373828410001
3738381;373838110001
3738478;373847810001
3738575;373857510001
3738672;373867210001
3738769;373876910001
3738866;373886610001
3738963;373896310001
3739060;373906010001
3739157;373915710001
3739254;373925410001
3739351;373935110001
3739448;373944810001
3739545;373954510001
3739642;373964210001
3739739;373973910001
3739836;373983610001
3739933;373993310001
3740030;374003010001
3740127;374012710001
3740224;374022410001
2825029;282502915001
3740321;374032110001
3740418;374041810001
3740515;374051510001
3740612;374061210001
3740709;374070910001
3740806;374080610001
3740903;374090310001
3741097;374109710001
3330496;333049615001
3741194;374119410001
1318522;131852210001
3741291;374129110001
3741388;374138810001
1735816;173581610001
3741485;374148510001
3741582;374158210001
3741679;374167910001
3741776;374177610001
3741873;374187310001
3741970;374197010001
848363;84836310001
3742067;374206710001
3742164;374216410001
1071172;107117210001
3742261;374226110001
3742358;374235810001
3742455;374245510001
3742552;374255210001
3742649;374264910001
3742746;374274610001
3742843;374284310001
3742940;374294010001
3743037;374303710001
3743134;374313410001
561825;56182510001
3743231;374323110001
3743328;374332810001
3743425;374342510001
3743522;374352210001
3743619;374361910001
3743716;374371615001
3743716;374371610001
3743813;374381310001
3743910;374391010001
3744007;374400710001
3744104;374410410001
3744298;374429810001
3744395;374439511001
1291750;129175010001
3744492;374449210001
3744589;374458910001
3744686;374468610001
3744783;374478310001
3744880;374488010001
3744977;374497710001
3745074;374507410001
3745171;374517110001
3745268;374526810001
3745462;374546210001
3745559;374555910001
3745656;374565610001
3745753;374575310001
674636;67463610001
3745850;374585010001
3745947;374594710001
3746044;374604410001
3746141;374614110001
3746238;374623810001
3746335;374633510001
3744395;374439510001
3746432;374643210001
3174908;317490811001
3746529;374652910001
3746626;374662610001
3746723;374672310001
3746820;374682010001
560661;56066110001
1812155;181215510001
3746917;374691710001
3747014;374701410001
3747111;374711110001
3747208;374720810001
3747305;374730510001
3747402;374740210001
3747596;374759610001
3747693;374769310001
3747790;374779010001
3747887;374788710001
2441782;244178215001
3747984;374798410001
3748081;374808110001
2318204;231820410001
3748178;374817810001
2322375;232237510001
3748275;374827510001
3748372;374837210001
3748469;374846910001
3748566;374856610001
3748663;374866310001
3748760;374876010001
3748857;374885711001
3748954;374895410001
3749051;374905110001
3749148;374914810001
3749245;374924510001
3749342;374934210001
3748857;374885710001
3749439;374943910001
3749536;374953610001
3749633;374963310001
3749730;374973010001
3749827;374982710001
3749924;374992410001
3750021;375002110001
3750118;375011810001
3750215;375021510001
3750312;375031210001
3750409;375040910001
3750506;375050610001
3750603;375060310001
3750797;375079710001
3750894;375089410001
3750991;375099110001
3751088;375108810001
3751282;375128210001
3751379;375137910001
3751476;375147610001
3751573;375157310001
3751670;375167010001
3751767;375176710001
3751864;375186410001
3751961;375196110001
3752058;375205810001
3752155;375215510001
3752252;375225210001
3752349;375234910001
3752446;375244610001
1896739;189673910001
391396;39139610001
3752543;375254310001
3752640;375264010001
3752543;375254311001
3752737;375273710001
3752834;375283410001
3752931;375293110001
3753028;375302810001
3753125;375312510001
3753222;375322210001
3753319;375331910001
3753416;375341610001
3753513;375351310001
3753610;375361010001
3753707;375370710001
993669;99366910001
2030890;203089010001
3753804;375380410001
3753998;375399810001
3754095;375409510001
3754192;375419210001
3754289;375428910001
3754386;375438610001
3754483;375448310001
981835;98183510001
3754580;375458010001
3754677;375467710001
3754774;375477410001
3754871;375487110001
3754968;375496810001
3755065;375506510001
2909128;290912819001
3755162;375516210001
3755259;375525910001
3755356;375535610001
3755453;375545310001
3755550;375555010001
3755647;375564710001
3755744;375574410001
3755841;375584110001
3755938;375593810001
3756035;375603510001
3756132;375613210001
3756229;375622910001
3756326;375632610001
3756423;375642310001
3756520;375652010001
3756617;375661710001
3735277;373527710001
3756714;375671410001
3756811;375681110001
3756908;375690810001
3757005;375700510001
2066877;206687710001
3757102;375710210001
3757296;375729610001
3757393;375739310001
3757490;375749010001
3757587;375758710001
1220649;122064910001
3757684;375768410001
3757781;375778110001
3757878;375787810001
3757975;375797510001
3758072;375807210001
3758169;375816910001
3758266;375826610001
3758363;375836310001
3758460;375846010001
3758557;375855710001
3758654;375865410001
3758751;375875110001
3758848;375884810001
3758945;375894510001
3759042;375904210001
3759139;375913910001
3759236;375923610001
3759236;375923615001
3759333;375933310001
3759430;375943010001
3759527;375952710001
3759624;375962410001
3759721;375972110001
3759818;375981810001
3759915;375991510001
3760109;376010910001
3760012;376001210001
3760206;376020610001
3760303;376030310001
3760497;376049710001
3760594;376059410001
3760691;376069110001
3760788;376078810001
3760885;376088510001
3760982;376098210001
3761079;376107910001
3761176;376117610001
3761273;376127310001
3761370;376137010001
3761467;376146710001
3761564;376156410001
3761661;376166110001
3761758;376175810001
3761855;376185510001
3761952;376195210001
3762049;376204910001
3762146;376214610001
3762243;376224310001
3762340;376234010001
3762437;376243710001
3762534;376253410001
3762631;376263110001
3762728;376272810001
3762825;376282510001
3763019;376301910001
3763116;376311610001
3763213;376321310001
1069911;106991110001
3763310;376331010001
3763407;376340710001
3763504;376350410001
3763698;376369810001
3763795;376379510001
1275551;127555110001
3763892;376389210001
2310735;231073510001
3763989;376398910001
3764086;376408610001
1907991;190799110001
2958016;295801610001
3764183;376418310001
3764280;376428010001
3764377;376437710001
3617131;361713115001
3764474;376447410001
806847;80684710002
3764571;376457110001
3764668;376466810001
3764765;376476510001
3764862;376486210001
3764959;376495910001
3765056;376505610001
2190261;219026115001
3765153;376515310001
3765250;376525010001
3765347;376534710001
3765444;376544410001
3765541;376554110001
3765638;376563810001
3765735;376573510001
3765832;376583210001
3765929;376592910001
3766026;376602610001
3766123;376612310001
3766220;376622010001
3766317;376631710001
3766414;376641410001
3766511;376651110001
3766608;376660810001
3766705;376670510001
3766802;376680210001
3766996;376699610001
3767093;376709310001
3758751;375875110002
3758751;375875110003
3767190;376719010001
3767287;376728710001
3758751;375875110004
3758751;375875110005
3767384;376738410001
2709405;270940519002
3767481;376748110001
3767578;376757810001
3767675;376767510001
3767772;376777210001
3767869;376786910001
3767966;376796610001
3768063;376806310001
3768160;376816010001
3768257;376825711001
3768354;376835410001
3768451;376845110001
3768548;376854810001
3768645;376864510001
3768742;376874210001
3768839;376883910001
3768936;376893610001
3769033;376903310001
3769130;376913010001
554162;55416210002
3769227;376922710001
3769324;376932410001
3769421;376942110001
3769518;376951810001
3769615;376961510001
3769712;376971211001
3769809;376980911001
3769906;376990610001
3034646;303464610002
986782;98678210001
3770003;377000310001
3770197;377019710001
3770294;377029410001
3770391;377039110001
3770488;377048810001
3770585;377058510001
713727;71372715001
3770682;377068210001
3770779;377077910001
3770876;377087610001
3770973;377097310001
3769712;376971210001
3769809;376980910001
3771070;377107010001
3771167;377116710001
3771264;377126410001
3771361;377136110001
3771458;377145810001
3771555;377155510001
3771652;377165210001
3771749;377174910001
3771846;377184610001
3771943;377194310001
3772040;377204010001
3772137;377213710001
3772234;377223410001
3772331;377233110001
3772428;377242810001
3772525;377252510001
3772622;377262210001
3767966;376796619001
3772816;377281610001
3772913;377291310001
3773010;377301010001
3773107;377310710001
3773204;377320410001
3773398;377339810001
3773398;377339815001
3773495;377349510001
3773592;377359210001
3773689;377368910001
3773786;377378610001
3773883;377388310001
3773980;377398010001
3774077;377407710001
3774174;377417410001
3774271;377427110001
3774368;377436810001
3774465;377446510001
3774562;377456210001
1250040;125004010001
3774659;377465910001
3774756;377475610001
3774853;377485310001
3703655;370365510002
3774950;377495010001
3769227;376922711001
3775047;377504710001
3775144;377514410001
3775241;377524110001
3775338;377533811001
3775338;377533810001
3775435;377543510001
3775532;377553210001
3775629;377562910001
3775726;377572610001
3775823;377582310001
3775920;377592010001
3776017;377601710001
3776114;377611410001
3776211;377621110001
3776308;377630810001
3776405;377640510001
3776502;377650210001
643887;64388710001
3776696;377669610001
3776793;377679310001
3776890;377689010001
3776987;377698710001
3777084;377708410001
3777181;377718110001
3777278;377727810001
3777375;377737510001
3777472;377747210001
3485696;348569610001
3777569;377756911001
3777666;377766611001
3777763;377776310001
3777860;377786010001
569876;56987610001
3777957;377795710001
3778054;377805410001
3778151;377815110001
3778248;377824810001
524383;52438310001
3778345;377834510001
2305982;230598210001
2283478;228347810001
3778442;377844210001
3778539;377853910001
3778636;377863610001
3778733;377873310001
1024127;102412719001
3720048;372004819002
3082273;308227319001
2222950;222295019001
3778830;377883010001
3778927;377892710001
3779024;377902410001
3779121;377912110001
2859076;285907615002
3775823;377582315001
2712218;271221810001
3779218;377921810001
3779315;377931510001
3779412;377941210001
3779509;377950910001
3779606;377960610001
3779703;377970310001
3779897;377989710001
3779994;377999410001
3780091;378009110001
3780188;378018810001
3780285;378028510001
3780382;378038210001
3780479;378047910001
3780576;378057610001
3780673;378067310001
3780770;378077010001
3780867;378086710001
3780964;378096410001
3781061;378106110001
3781158;378115810001
3781255;378125510001
3781352;378135210001
1762588;176258819003
3232623;323262310002
3777569;377756910001
3777666;377766610001
3781449;378144911001
3781449;378144910001
3781546;378154610001
3781643;378164310001
3781740;378174010001
3781837;378183710001
3781934;378193410001
3782031;378203110001
706258;70625810001
3782128;378212810001
3782225;378222510001
3782322;378232210001
3782419;378241910001
3782516;378251610001
3782613;378261310001
3782710;378271010001
3782807;378280710001
3782904;378290410001
3783098;378309810001
3783195;378319510001
3783292;378329210001
1109681;110968110001
3783389;378338910001
3783486;378348610001
3381227;338122719001
158111;15811119001
3615094;361509419001
673472;67347219001
54612;5461219001
1726989;172698919001
1927197;192719719001
577054;57705419001
1150615;115061519001
3082273;308227319002
1879182;187918219001
1202995;120299519001
1589249;158924919001
1718550;171855019001
1829712;182971219001
3743425;374342519001
2310638;231063819001
3725383;372538319001
3224281;322428119002
3782516;378251619001
927903;92790319001
1068;106819001
1924481;192448119002
2837348;283734819002
3746820;374682019001
3746917;374691719001
28131;2813119001
6015;601519002
3773980;377398019001
162670;16267019001
944005;94400519002
614108;61410819001
614108;61410819002
2396192;239619219001
3364737;336473719002
164222;16422219001
3777181;377718119001
3771264;377126419001
248418;24841819003
538351;53835119001
619928;61992819001
3590553;359055319001
1421342;142134219001
3744686;374468619001
1020441;102044119001
371996;37199619001
3776987;377698719001
543783;54378319002
3736538;373653819001
583553;58355319003
2795347;279534719001
3513632;351363219001
3748663;374866319001
221452;22145219001
221452;22145219002
3240577;324057719001
3756229;375622919001
1103861;110386119001
3765153;376515319001
2349535;234953519001
2953360;295336019001
3775920;377592019001
2566912;256691219001
1766856;176685619003
2827163;282716319001
2735886;273588619001
2778275;277827519001
2454004;245400419001
3758945;375894519001
2796511;279651119001
2714449;271444919002
3142316;314231619001
3279086;327908619002
3241353;324135319002
3370751;337075119002
2728029;272802919001
2728029;272802919002
1284669;128466919002
3783583;378358310001
3783680;378368010001
3783777;378377710001
3783874;378387410001
3783971;378397110001
3784068;378406810001
3784165;378416510001
3784262;378426210001
3784359;378435910001
3784456;378445610001
3784553;378455310001
3784650;378465010001
3784747;378474711001
3784747;378474710001
3784844;378484410001
3784941;378494110001
3785038;378503810001
3718496;371849615001
3785135;378513510001
3785232;378523210001
3785329;378532910001
3785426;378542610001
3785523;378552310001
3785620;378562010001
3785717;378571710001
1652978;165297810001
3785814;378581410001
3785911;378591110001
3786008;378600810001
3786105;378610510001
3786202;378620210001
3786396;378639610001
3786493;378649310001
3786590;378659010001
83906;8390619002
3786687;378668710001
3786784;378678410001
3786881;378688110001
3730621;373062119002
1322596;132259610001
3786978;378697810001
3787075;378707510001
3787172;378717210001
3787269;378726910001
3787366;378736611001
3787366;378736610001
3787463;378746310001
3036295;303629515001
3787560;378756010001
3787463;378746315001
3787657;378765710001
927903;92790319002
3782516;378251619002
3224281;322428119003
3725383;372538319002
2310638;231063819002
3787754;378775410001
3420124;342012419002
3743425;374342519002
1829712;182971219002
1718550;171855019002
1589249;158924919002
1202995;120299519002
614108;61410819003
614108;61410819004
944005;94400519003
162670;16267019002
3773980;377398019002
6015;601519003
28131;2813119002
3746917;374691719002
3746820;374682019002
2837348;283734819003
3776987;377698719002
371996;37199619002
1020441;102044119002
3744686;374468619002
1421342;142134219002
3590553;359055319002
619928;61992819002
538351;53835119002
248418;24841819004
3771264;377126419002
3777181;377718119002
1766856;176685619004
2566912;256691219002
3775920;377592019002
2953360;295336019002
2349535;234953519002
3765153;376515319002
1103861;110386119002
3756229;375622919002
3240577;324057719002
221452;22145219003
221452;22145219004
3748663;374866319002
3513632;351363219002
2795347;279534719002
583553;58355319004
3736538;373653819002
2796511;279651119002
3758945;375894519002
2454004;245400419002
2778275;277827519002
3370751;337075119003
3241353;324135319003
3279086;327908619003
3142316;314231619002
3787851;378785110001
3787948;378794810001
3788045;378804510001
3788142;378814215001
3788142;378814215002
3788142;378814215003
3788142;378814210001
3788142;378814215004
3788142;378814215005
2732685;273268510001
3788239;378823910001
588015;58801510001
3754580;375458019001
3706856;370685619001
2139045;213904519004
2728514;272851419001
1386325;138632519001
3779024;377902419001
1924481;192448119003
3788336;378833610001
1284669;128466919003
3364737;336473719003
3788433;378843310001
3788530;378853010001
135704;13570419001
1511164;151116419001
3770197;377019719001
234450;23445019002
299149;29914919001
1766371;176637119002
2390081;239008119001
3786784;378678419001
164222;16422219002
3787754;378775419001
543783;54378319003
2728029;272802919003
2728029;272802919004
1141594;114159419001
2827163;282716319002
2735886;273588619002
2714449;271444919003
87107;8710719002
673472;67347219002
3788627;378862710001
3788724;378872410001
3788821;378882110001
3788918;378891810001
3789015;378901510001
3789112;378911210001
3789112;378911215001
3789209;378920910001
1832913;183291310001
3789306;378930610001
3789403;378940310001
3789597;378959710001
3789694;378969410001
3789791;378979110001
3789888;378988810001
3789985;378998510001
3790082;379008210001
3790179;379017910001
231540;23154010001
3790276;379027610001
3790373;379037310001
3790373;379037315001
3790664;379066410001
3790761;379076110001
3790858;379085810001
670659;67065910001
3790955;379095510001
3791052;379105210001
3791149;379114910001
3791246;379124610001
3791343;379134310001
3791440;379144010001
3791537;379153710001
3791634;379163410001
3791731;379173110001
3791828;379182810001
3791925;379192510001
3792022;379202210001
3792119;379211910001
3792216;379221610001
3792313;379231310001
3792410;379241010001
3792507;379250710001
3792604;379260410001
3792798;379279811001
3792895;379289510001
3792992;379299210001
164319;16431915001
3793089;379308910001
3793186;379318610001
3793283;379328310001
3793380;379338010001
3793477;379347710001
3793574;379357410001
3793671;379367110001
3793768;379376810001
3793865;379386510001
3793962;379396210001
3794059;379405910001
3794156;379415610001
3794253;379425310001
3794350;379435010001
3794447;379444710001
3794544;379454410001
3794641;379464110001
3794738;379473810001
2033315;203331510001
3794835;379483510001
3794932;379493210001
3585994;358599411001
3795029;379502911001
3730621;373062119003
3795126;379512610001
39965;3996519002
3795223;379522310001
3224281;322428119004
54612;5461219002
3791634;379163419001
3226415;322641519002
1383997;138399719005
195068;19506819001
1574214;157421419001
3497142;349714219002
3383264;338326419002
1990635;199063519001
3218752;321875219002
3795320;379532010001
3690657;369065719002
1148384;114838419002
658243;65824319002
3658259;365825919002
3658162;365816219002
3730524;373052419002
3788918;378891819001
3192756;319275619004
3504320;350432019002
3795417;379541710001
2855972;285597219001
3718496;371849619002
3335831;333583119002
3795514;379551410001
3391897;339189719002
2561286;256128619001
577442;57744219001
3795611;379561110001
3795708;379570811001
3795805;379580510001
3795902;379590210001
3796096;379609610001
3796193;379619310001
3796290;379629010001
3796387;379638710001
3796387;379638715001
3796387;379638715002
451633;45163310001
3796484;379648410001
3796581;379658110001
3796678;379667810001
3796775;379677511001
3796775;379677510001
3796872;379687210001
3796969;379696910001
3797066;379706610001
3797163;379716310001
3797260;379726010001
3797357;379735710001
3797454;379745410001
3797551;379755110001
3797648;379764810001
3797745;379774510001
3797842;379784210001
3797939;379793910001
3798036;379803610001
3798133;379813310001
3798230;379823010001
3798327;379832710001
3798424;379842410001
3798521;379852110001
3798618;379861810001
3798715;379871510001
3798812;379881210001
3798909;379890910001
3799006;379900610001
164319;16431919001
3797260;379726019001
1014621;101462119001
726337;72633719001
3798036;379803619001
3544381;354438119003
2641020;264102019002
1188154;118815419001
2664106;266410619001
3443016;344301619001
3567855;356785519001
3797551;379755119001
3799103;379910310001
3799297;379929710001
3799394;379939410001
3799491;379949110001
3799588;379958810001
3799685;379968510001
3799782;379978210001
1097362;109736210001
3799879;379987910001
3799976;379997610001
3232623;323262310003
3800073;380007310001
3800170;380017010001
3800267;380026710001
3800364;380036410001
3800461;380046110001
1581877;158187719001
2283478;228347819001
3770197;377019719002
1394376;139437619001
1883644;188364419001
3775920;377592019003
863398;86339819001
3800558;380055810001
3132228;313222819002
278294;27829419001
3800655;380065510001
3800752;380075210001
3800849;380084910001
3800946;380094610001
464728;46472810001
2075607;207560710001
1940971;194097115001
3801043;380104310001
3801140;380114010001
3801237;380123710001
3801334;380133410001
3801431;380143110001
3801528;380152810001
3801625;380162510001
3801722;380172210001
3801625;380162511001
3801819;380181910001
3801916;380191610001
1997328;199732810001
3802013;380201310001
3802110;380211010001
3802207;380220710001
3802304;380230410001
3802498;380249810001
3802595;380259510001
2317331;231733110001
2762367;276236710002
3802789;380278910001
3802886;380288610001
3802983;380298310001
3803080;380308010001
3803177;380317710001
3803274;380327410001
3803371;380337110001
3803468;380346810001
3803565;380356510001
800833;80083310001
3803662;380366210001
3803759;380375910001
3803856;380385610001
3803953;380395310001
3804050;380405010001
3804147;380414710001
3804244;380424410001
3804341;380434110001
3804438;380443810001
3804535;380453510001
3804632;380463210001
3795029;379502910001
3804729;380472910001
800833;80083319001
2338089;233808919001
1603120;160312019001
455610;45561019002
3804826;380482610001
3804923;380492310001
1165165;116516519001
3768063;376806319001
3800364;380036419001
2500370;250037019001
3801431;380143119001
353469;35346919001
668816;66881619003
2728805;272880519004
936148;93614819001
3800461;380046119001
2535484;253548419002
863398;86339819002
3782807;378280719001
3798618;379861819001
2887982;288798219002
2473792;247379219001
2214123;221412319001
2165235;216523519002
2822410;282241019001
3797551;379755119002
3805020;380502010001
3805117;380511711001
3805214;380521411001
2207042;220704210001
3805311;380531110001
3805408;380540810001
3805505;380550510001
3805602;380560210001
3805796;380579610001
3805893;380589310001
3805990;380599010001
3806087;380608710001
3806184;380618410001
172758;17275810001
3806281;380628110001
1504665;150466510001
3507230;350723019001
3806378;380637810001
3806475;380647510001
3806572;380657210001
3806669;380666910001
3806766;380676610001
3806863;380686310001
3806960;380696010001
3807057;380705710001
3807154;380715410001
79153;7915319001
3807251;380725110001
3807348;380734810001
3807445;380744510001
3807542;380754210001
3807639;380763910001
3051912;305191210002
2696213;269621310002
2928916;292891610002
3807736;380773610001
3807833;380783310001
3807930;380793010001
3808027;380802710001
3808124;380812410001
3808221;380822110001
3808318;380831810001
3808415;380841510001
3808512;380851210001
3808609;380860910001
3808706;380870610001
3808803;380880310001
3808997;380899710001
3809094;380909410001
3809191;380919110001
3802692;380269210001
2992160;299216019001
3587934;358793419001
3806184;380618419001
242986;24298619001
3803080;380308019001
3771361;377136119001
3804341;380434119001
77116;7711619001
3807833;380783319001
2669732;266973219002
3808609;380860919001
3809288;380928810001
3809385;380938510001
3381421;338142110002
3809482;380948210001
3809676;380967610001
3809773;380977310001
3809870;380987010001
3809870;380987011001
1164971;116497110001
3223602;322360215001
3809967;380996710001
3810064;381006410001
3810161;381016110001
3810258;381025810001
3810355;381035510001
3810452;381045210001
3810743;381074310001
3810840;381084010001
1853380;185338010001
3387338;338733815001
3810937;381093710001
1782376;178237610001
1794404;179440410001
3811034;381103410001
3811131;381113110001
3811228;381122810001
3811325;381132510001
3811422;381142210001
3811519;381151910001
3811616;381161610001
3811713;381171310001
3795708;379570810001
3811810;381181010001
3811907;381190710001
3812004;381200410001
376361;37636110001
3812198;381219810001
3812295;381229510001
3812392;381239210001
3812489;381248910001
3812586;381258610001
3812683;381268310001
3812780;381278010001
3812877;381287710001
3812974;381297410001
3389375;338937515001
3813071;381307110001
3813168;381316810001
3813265;381326510001
3813362;381336211001
3813459;381345910001
3813556;381355610001
3813653;381365310001
3813750;381375010001
3813847;381384710001
3813944;381394410001
3814041;381404110001
3814138;381413811001
3814235;381423510001
88465;8846510001
3814332;381433210001
3814429;381442910001
3814526;381452610001
3814623;381462310001
3814720;381472011001
3814817;381481710001
3814914;381491411001
3815011;381501110001
3815108;381510811001
3815205;381520510001
3814138;381413810001
3815302;381530210001
3815496;381549610001
3815593;381559310001
3813362;381336210001
2674679;267467910002
3815690;381569010001
3815787;381578710001
3815884;381588410001
3815981;381598110001
3816078;381607810001
3042115;304211519001
1915460;191546019002
1947082;194708219003
3816175;381617510001
88465;8846519001
3810355;381035519001
3809773;380977319001
3814817;381481719001
3814332;381433219001
3808803;380880319001
3811713;381171319001
3126796;312679619001
3816272;381627210001
3686292;368629219001
159372;15937219001
726337;72633719002
1141594;114159419002
3809385;380938519001
2767023;276702319001
3810258;381025819001
3811616;381161619001
3536912;353691219001
3397135;339713519001
3624988;362498819001
3816369;381636910001
3814914;381491410001
3816466;381646610001
3816563;381656310001
3814720;381472010001
3816660;381666010001
3812974;381297410002
3816757;381675710001
3805117;380511710001
3805214;380521410001
3816854;381685410001
2976058;297605810002
3816951;381695110001
3817048;381704810001
3817145;381714510001
3817242;381724210001
919949;91994910001
3817339;381733910001
3817436;381743610001
3817533;381753310001
3817630;381763010001
3817727;381772710001
3817824;381782410001
3817921;381792110001
3818018;381801810001
3818115;381811510001
3818212;381821210001
3818309;381830910001
3818406;381840610001
3818503;381850310001
3818697;381869710001
3818794;381879410001
3818891;381889110001
3818891;381889111001
3818988;381898810001
3819085;381908510001
3819182;381918210001
3819279;381927910001
3819376;381937610001
3819473;381947310001
3819570;381957010001
3819667;381966710001
3819764;381976410001
3819861;381986110001
3819958;381995810001
3820055;382005510001
3820152;382015210001
3820249;382024910001
3820346;382034610001
3820443;382044310001
3820540;382054010001
3820637;382063710001
3820734;382073410001
3820831;382083110001
3820928;382092810001
3821025;382102510001
826344;82634410001
3821122;382112210001
3821219;382121910001
3821316;382131610001
3821413;382141310001
3821510;382151010001
3821510;382151015001
3821607;382160710001
3821704;382170410001
3821995;382199510001
3822092;382209210001
3822189;382218910001
3822286;382228611001
3822383;382238310001
3822286;382228610001
3822480;382248010001
3822577;382257710001
3822674;382267410001
3822771;382277111001
3822771;382277110001
3822868;382286810001
3822965;382296510001
3823256;382325610001
3823353;382335310001
3823450;382345010001
3823547;382354710001
3823644;382364410001
3823741;382374110001
3823838;382383810001
3823935;382393510001
3824032;382403210001
2229352;222935219001
1509612;150961219001
253947;25394719001
3824129;382412910001
416519;41651919001
558236;55823619001
3814041;381404119001
3489382;348938219002
2410160;241016019001
3816369;381636919001
3587837;358783719001
3823353;382335319001
659116;65911619001
3789888;378988819001
294202;29420219002
2183374;218337419001
3824226;382422610001
3824323;382432310001
158111;15811119002
3815108;381510810001
3539143;353914310001
3824420;382442010001
3824517;382451710001
3824614;382461410001
3824711;382471110001
3824808;382480810001
3824905;382490510001
3825002;382500210001
3825196;382519610001
3825293;382529310001
3825390;382539010001
3825487;382548710001
3825681;382568110001
507020;50702010001
3825778;382577810001
3825875;382587510001
3825972;382597210001
3826069;382606910001
3826263;382626310001
3826166;382616610001
3826360;382636010001
13290;1329019003
3826457;382645710001
3826554;382655410001
3826651;382665110001
3826748;382674810001
3826845;382684510001
428353;42835310001
3826845;382684511001
3826942;382694210001
3827039;382703910001
3827136;382713610001
3827233;382723310001
